#{"t_start": 1764568020.4978087, "env_id": "intersection-v1"}
r,l,t
0.158681,6,7246.3652
9.0,9,7246.731986
9.0,9,7246.957289
-1.0,5,7247.230273
-1.0,5,7247.360745
9.0,9,7247.707693
9.0,9,7248.098302
-1.0,5,7248.336824
8.0,8,7248.67342
-1.0,5,7248.878254
8.0,8,7249.144761
8.0,8,7249.353423
9.0,9,7249.678504
0.0,6,7249.858521
0.0,5,7250.086282
9.0,9,7250.464447
10.0,10,7250.811502
0.0,6,7250.944411
-2.0,4,7251.069886
9.0,9,7251.355232
-1.0,5,7251.544843
9.0,9,7251.786919
9.0,9,7252.064269
-2.0,4,7252.18083
9.0,9,7252.488493
0.0,5,7252.685612
9.0,9,7253.039348
1.0,7,7253.36506
-2.0,4,7253.49804
-1.0,5,7253.731054
9.0,9,7254.435654
0.700013,6,7254.689214
10.0,10,7255.065718
-2.0,4,7255.197648
-1.299552,4,7255.398098
0.0,6,7255.640233
9.0,9,7256.047827
0.0,5,7256.260253
-2.0,4,7256.44928
9.0,9,7256.668013
10.0,10,7257.134933
-5.0,1,7257.185698
-1.0,5,7257.414543
8.0,8,7257.841486
9.0,9,7258.110456
8.0,8,7258.434804
0.0,5,7258.664068
9.0,9,7259.08839
-2.0,3,7259.240222
7.615917,9,7259.594303
10.0,10,7259.960029
10.0,10,7260.357037
0.0,5,7260.605882
0.0,6,7260.831515
9.0,9,7261.215709
9.0,9,7261.614317
8.0,8,7261.903701
10.0,10,7262.266713
0.0,6,7262.449428
10.0,10,7262.736429
9.0,9,7263.18699
0.0,5,7263.396894
9.0,9,7263.76457
10.0,10,7264.226737
9.0,9,7264.427014
9.0,9,7264.711922
-2.0,4,7264.864161
-1.0,5,7265.056426
0.0,6,7265.317703
10.0,10,7265.661372
9.0,9,7265.987877
10.0,10,7266.385245
9.0,9,7266.695057
8.0,8,7266.885086
8.0,8,7267.147132
9.0,9,7267.42523
9.0,9,7267.825333
9.0,9,7268.00422
9.0,9,7268.327085
-1.0,5,7268.562916
0.0,6,7268.795686
0.0,6,7269.059452
-0.841249,5,7269.246472
0.0,6,7269.440249
-1.0,5,7269.617658
-1.0,5,7269.785256
10.0,10,7270.223719
-2.0,4,7270.392605
0.0,6,7270.684821
10.0,10,7271.055686
0.0,6,7271.270619
9.0,9,7271.830089
9.0,9,7272.140808
0.0,6,7272.334897
9.0,9,7272.661141
-1.0,5,7272.834485
9.0,9,7273.133617
0.0,6,7273.293149
0.0,6,7273.564494
9.0,9,7274.005401
-0.57992,5,7274.156276
0.0,6,7274.421992
-1.0,5,7274.543663
10.0,10,7274.960932
0.0,6,7275.200202
-1.0,5,7275.307335
9.0,9,7275.651653
-1.0,5,7275.836348
9.0,9,7276.069574
0.0,6,7276.292989
9.0,9,7276.427969
10.0,10,7276.785422
9.0,9,7276.997943
-1.0,5,7277.2282
10.0,10,7277.713911
9.0,9,7278.27949
0.0,6,7278.526798
0.0,5,7278.721845
-1.299552,4,7278.863719
9.0,9,7279.339638
-5.0,1,7279.406837
9.0,9,7279.908724
0.700013,6,7280.163651
9.0,9,7280.485171
-0.841249,5,7280.674992
9.0,9,7280.935253
9.0,9,7281.114463
0.0,6,7281.360099
10.0,10,7281.782322
0.700013,6,7281.957114
9.0,9,7282.404954
9.0,9,7282.910388
-0.57992,5,7283.069552
9.0,9,7283.423459
-1.0,5,7283.659822
10.0,10,7283.97771
-1.0,5,7284.215398
9.0,9,7284.504803
10.0,10,7284.836982
-1.0,5,7284.980163
10.0,10,7285.402666
-1.0,4,7285.644573
9.0,9,7286.059164
10.0,10,7286.442044
10.0,10,7286.827991
0.0,6,7287.024034
8.0,8,7287.317003
8.0,8,7287.696625
-1.0,5,7287.850861
10.0,10,7288.172629
-0.299923,5,7288.416147
10.0,10,7288.947795
9.0,9,7289.338135
10.0,10,7289.890646
9.0,9,7290.337267
-1.0,4,7290.482163
0.700013,6,7290.732147
9.0,9,7291.275272
9.0,9,7291.476884
-1.0,4,7291.648864
-2.0,4,7291.755131
8.0,8,7291.934835
-1.0,5,7292.147312
9.0,9,7292.721059
-1.0,5,7293.009629
-0.57992,5,7293.343616
10.0,10,7293.682003
9.0,9,7293.905449
9.0,9,7294.38876
-1.0,5,7294.710006
0.0,6,7294.817834
-2.0,4,7295.057069
0.0,6,7295.2265
-1.0,5,7295.465045
10.0,10,7295.903471
0.0,5,7296.037804
9.0,9,7296.433272
0.0,6,7296.645544
9.0,9,7296.952656
-1.0,5,7297.300009
0.0,5,7297.403744
2.0,8,7297.892904
1.0,7,7298.167853
10.0,10,7298.576842
9.0,9,7298.863009
9.0,9,7299.225444
0.0,6,7299.409672
9.0,9,7299.836489
0.0,6,7300.05931
9.0,9,7300.422953
0.0,6,7300.683907
10.0,10,7300.968469
-1.0,5,7301.171896
9.0,9,7301.646595
9.0,9,7302.065918
9.0,9,7302.341845
9.0,9,7302.691813
0.0,5,7302.942497
9.0,9,7303.242331
2.0,8,7303.531735
-1.0,5,7303.804583
0.0,6,7304.01338
10.0,10,7304.486773
10.0,10,7304.863395
9.0,9,7305.227247
9.0,9,7305.565207
10.0,10,7306.000005
9.0,9,7306.374235
8.0,8,7306.62514
0.0,6,7306.860639
-0.299923,5,7307.104199
1.0,7,7307.431614
9.0,9,7307.808717
0.0,6,7307.952144
0.0,6,7308.230011
-2.577249,3,7308.409413
10.0,10,7308.942345
10.0,10,7309.309359
0.0,6,7309.590883
-0.57992,5,7309.808663
9.0,9,7310.175675
9.0,9,7310.597664
9.0,9,7310.99469
9.0,9,7311.321829
-1.0,5,7311.492764
8.0,8,7311.817198
9.0,9,7312.216878
0.0,6,7312.48915
0.0,6,7312.600029
-2.0,4,7312.775386
9.0,9,7313.104311
9.0,9,7313.416596
0.700013,6,7313.66819
9.0,9,7314.133144
0.0,6,7314.520303
-2.0,4,7314.685546
10.0,10,7315.041429
9.0,9,7315.422493
0.0,6,7315.703654
8.0,8,7315.934083
-1.0,5,7316.10816
-1.0,5,7316.285531
-2.0,4,7316.461171
9.0,9,7317.153215
9.0,9,7317.526992
9.0,9,7317.904015
10.0,10,7318.189138
-1.84084,4,7318.342578
-0.299923,5,7318.546553
10.0,10,7318.783126
9.0,9,7319.186004
-1.0,5,7319.476349
0.0,6,7319.614811
9.0,9,7320.073017
0.0,6,7320.382266
-5.0,1,7320.532977
-0.57992,5,7320.785272
-1.0,5,7320.959762
0.0,6,7321.178731
-2.0,4,7321.446298
9.0,9,7321.795709
9.0,9,7322.34207
-1.0,5,7322.557562
9.0,9,7322.835655
-1.0,5,7323.066231
0.0,6,7323.352352
1.0,7,7323.716697
9.0,9,7324.038121
9.0,9,7324.521587
0.0,6,7324.702733
9.0,9,7324.992678
9.0,9,7325.303919
0.0,5,7325.410588
-1.0,5,7325.652357
0.0,6,7325.89333
9.0,9,7326.167976
0.0,6,7326.424646
-0.841249,5,7326.644947
0.0,5,7326.878327
0.0,6,7327.1665
8.0,8,7327.363517
-0.841249,5,7327.524777
10.0,10,7328.036994
10.0,10,7328.471385
0.0,6,7328.71711
9.0,9,7329.103411
9.0,9,7329.512388
-2.0,4,7329.64501
10.0,10,7329.92912
0.0,6,7330.200114
9.0,9,7330.707447
9.0,9,7330.879528
-0.841249,5,7331.100801
0.0,5,7331.28792
9.0,9,7331.707666
10.0,10,7332.25844
9.0,9,7332.678998
-1.0,5,7332.930341
0.0,6,7333.174502
3.0,8,7333.47261
9.0,9,7333.757759
9.0,9,7333.984647
9.0,9,7334.20508
9.0,9,7334.436462
9.0,9,7334.74468
0.158681,6,7334.93266
0.0,6,7335.10898
0.0,6,7335.371048
0.0,6,7335.611812
0.0,6,7335.817362
-1.0,5,7336.045879
9.0,9,7336.713128
-2.0,4,7336.896965
0.0,6,7337.116804
-1.0,5,7337.295149
0.0,6,7337.544718
0.0,6,7337.818993
8.0,8,7338.041716
9.0,9,7338.481293
-1.0,5,7338.712525
9.0,9,7339.05229
-2.0,4,7339.228718
-1.0,5,7339.414825
-1.0,5,7339.620322
9.0,9,7340.00986
9.0,9,7340.520384
9.0,9,7340.685832
-1.0,5,7340.933684
1.700002,7,7341.140871
-1.0,5,7341.481688
0.0,5,7341.867741
-5.0,1,7341.913988
1.0,7,7342.189342
0.0,5,7342.602761
8.0,8,7342.919834
8.0,8,7343.274037
9.0,9,7343.944805
-1.0,5,7344.113116
10.0,10,7344.476882
9.0,9,7344.89983
9.0,9,7345.184346
9.0,9,7345.55773
9.0,9,7345.93918
1.0,7,7346.064989
8.0,8,7346.457103
1.0,7,7346.641234
10.0,10,7347.045692
0.0,6,7347.310147
9.0,9,7347.60028
0.0,6,7347.764402
-0.299923,5,7347.977477
0.0,6,7348.265097
-0.57992,5,7348.429746
0.0,6,7348.667609
10.0,10,7349.074948
-4.0,2,7349.164485
0.0,6,7349.412464
8.0,8,7349.702808
1.0,7,7350.061338
10.0,10,7350.527568
9.0,9,7350.885652
10.0,10,7351.38939
1.0,6,7351.575943
0.0,5,7351.811121
0.0,6,7352.036534
8.0,8,7352.35417
-0.57992,5,7352.607358
9.0,9,7352.973165
9.0,9,7353.359936
8.0,8,7353.699362
0.0,6,7353.882203
3.0,9,7354.106783
9.0,9,7354.419238
0.420014,6,7354.641711
9.0,9,7355.099085
-1.299552,4,7355.343925
0.0,5,7355.537078
9.0,9,7355.899218
8.0,8,7356.329993
0.0,6,7356.512867
10.0,10,7356.890567
1.0,6,7357.086057
0.0,6,7357.316424
10.0,10,7357.757762
8.0,8,7358.061697
-1.299552,4,7358.239233
-1.84084,4,7358.442709
-1.0,5,7358.735747
1.0,7,7359.04889
8.0,8,7359.530207
0.0,6,7359.79447
9.0,9,7360.112171
9.0,9,7360.449414
9.0,9,7360.666925
-1.0,5,7360.893449
9.0,9,7361.174152
9.0,9,7361.492033
9.0,9,7361.715592
-0.841249,5,7361.946481
-1.0,5,7362.159254
-1.0,5,7362.41889
9.0,9,7362.804093
0.0,6,7363.122187
1.0,7,7363.500467
0.0,6,7363.673908
9.0,9,7363.982121
0.0,6,7364.251991
0.0,6,7364.497074
0.0,6,7364.656499
-1.0,5,7364.952492
11.0,11,7365.565558
9.0,9,7365.915165
-1.0,5,7366.178907
8.0,8,7366.39085
9.0,9,7366.730677
8.0,8,7366.874036
9.0,9,7367.294164
0.0,6,7367.577432
-1.299552,4,7367.748957
9.0,9,7368.260611
0.0,6,7368.565734
9.0,9,7368.913142
0.0,6,7369.156598
8.0,8,7369.48769
10.0,10,7369.972852
0.158681,6,7370.108221
10.0,10,7370.570279
-2.0,3,7370.681394
10.0,10,7370.998929
9.0,9,7371.390622
9.0,9,7371.83689
-5.0,1,7371.898852
0.0,6,7372.149298
0.0,6,7372.452673
9.0,9,7372.669124
0.0,6,7372.962236
0.0,6,7373.14894
10.0,10,7373.564018
3.0,9,7373.948797
-1.84084,4,7374.118372
10.0,10,7374.551096
0.0,6,7374.781482
-1.0,5,7374.980285
9.0,9,7375.307123
10.0,10,7375.698425
9.0,9,7376.244859
0.0,6,7376.601741
0.0,6,7376.844487
10.0,10,7377.077489
-0.841249,5,7377.269596
-1.0,5,7377.560987
9.0,9,7378.044944
0.0,6,7378.2737
0.0,6,7378.435109
0.0,6,7378.731073
0.0,6,7378.961481
-2.0,4,7379.176752
9.0,9,7379.497528
10.0,10,7379.986168
9.0,9,7380.253877
8.0,8,7380.566789
9.0,9,7380.944039
9.0,9,7381.359954
0.0,6,7381.626969
0.0,6,7381.856504
-1.0,5,7382.034538
9.0,9,7382.240619
1.0,6,7382.556651
0.0,6,7382.840579
0.0,6,7383.139332
0.158681,6,7383.490603
-0.299923,5,7383.708465
0.0,6,7384.069084
10.0,10,7384.564191
9.0,9,7384.945064
0.0,6,7385.247218
1.0,7,7385.476213
1.0,7,7385.766379
0.0,6,7386.099187
0.0,6,7386.236764
0.0,5,7386.428392
8.0,8,7386.741323
1.0,6,7386.925134
9.0,9,7387.397686
10.0,10,7387.700765
10.0,10,7388.068696
8.0,8,7388.452518
0.0,6,7388.672995
-5.0,1,7388.743114
-1.0,5,7389.04207
10.0,10,7389.259646
0.0,6,7389.401539
0.0,6,7389.660152
-0.841249,5,7389.914873
0.0,5,7390.08466
9.0,9,7390.400494
0.0,6,7390.672279
9.0,9,7391.151522
0.0,5,7391.281785
9.0,9,7391.815259
8.0,8,7391.977624
8.0,8,7392.283232
-1.0,5,7392.52636
9.0,9,7392.921088
10.0,10,7393.235425
-2.0,3,7393.392282
9.0,9,7393.727769
9.0,9,7394.288003
-1.0,5,7394.473632
-0.299923,5,7394.647545
0.0,6,7394.847817
0.0,6,7395.075722
0.0,5,7395.231307
9.0,9,7395.56132
8.0,8,7395.778819
-1.0,5,7396.023987
0.0,6,7396.280264
0.700013,6,7396.527468
0.0,6,7396.760585
9.0,9,7396.960797
9.0,9,7397.294299
-2.0,4,7397.48976
0.0,6,7397.849447
9.0,9,7398.021473
9.0,9,7398.329432
10.0,10,7398.813903
10.0,10,7399.089755
0.0,5,7399.340081
10.0,10,7399.97931
-1.0,5,7400.126541
1.0,7,7400.372284
-2.0,4,7400.585012
0.0,6,7400.835178
0.0,6,7401.115675
9.0,9,7401.652422
10.0,10,7401.934205
9.0,9,7402.206985
9.0,9,7402.451241
9.0,9,7402.762376
9.0,9,7403.236864
-1.0,5,7403.453529
-0.57992,5,7403.60094
0.0,6,7403.943106
0.0,6,7404.166759
0.0,5,7404.251493
1.700002,7,7404.619941
-1.0,4,7404.77178
9.0,9,7404.967353
1.0,7,7405.32234
10.0,10,7405.852516
0.0,5,7406.311327
10.0,10,7406.745936
11.0,11,7407.381259
-1.0,5,7407.662355
9.0,9,7408.097876
0.0,5,7408.34455
-1.0,5,7408.630824
10.0,10,7409.243322
11.0,11,7410.088839
10.0,10,7410.433833
10.0,10,7410.867897
9.0,9,7411.253452
10.0,10,7411.593199
-5.0,1,7411.669332
9.0,9,7412.149112
-1.84084,4,7412.285961
0.0,6,7412.467977
0.0,6,7412.693322
0.0,6,7412.88036
-2.0,4,7413.009174
9.0,9,7413.394316
9.0,9,7413.739081
0.0,6,7413.94937
10.0,10,7414.246775
0.0,6,7414.463784
0.0,6,7414.725565
9.0,9,7414.981519
9.0,9,7415.179914
0.0,6,7415.389525
0.0,6,7415.692855
-1.0,5,7415.982769
8.0,8,7416.190347
9.0,9,7416.324408
10.0,10,7416.830409
10.0,10,7417.15585
0.0,6,7417.387656
9.0,9,7417.676908
10.0,10,7417.875899
0.0,6,7418.061437
9.0,9,7418.433663
0.0,6,7418.703126
9.0,9,7418.940213
9.0,9,7419.410405
10.0,10,7419.786343
9.0,9,7420.068021
9.0,9,7420.409627
9.0,9,7420.984451
10.0,10,7421.26565
9.0,9,7421.648204
9.0,9,7421.997518
10.0,10,7422.454879
-1.0,5,7422.700036
10.0,10,7423.129454
10.0,10,7423.449588
0.0,6,7423.632178
9.0,9,7423.845795
0.700013,6,7424.105438
9.0,9,7424.516678
0.0,5,7424.664446
8.0,8,7424.868743
0.0,6,7425.134276
-1.0,5,7425.432125
10.0,10,7425.888887
10.0,10,7426.362293
9.0,9,7426.688119
-1.0,5,7426.909972
0.0,6,7427.142171
-1.57953,4,7427.395327
8.0,8,7427.807045
0.0,6,7428.102469
9.0,9,7428.481106
9.0,9,7428.850203
9.0,9,7429.275429
10.0,10,7429.579944
0.0,6,7429.833266
9.0,9,7430.183599
-1.0,5,7430.527394
-2.0,4,7430.724453
10.0,10,7431.271793
0.420014,6,7431.528861
-1.0,5,7431.699967
0.0,6,7431.942816
0.0,6,7432.138534
9.0,9,7432.555817
-1.0,5,7432.774777
0.0,6,7433.000279
9.0,9,7433.336477
9.0,9,7433.707861
-1.0,5,7433.876239
0.0,5,7434.094511
9.0,9,7434.382722
9.0,9,7434.583386
10.0,10,7435.019272
9.0,9,7435.383737
-1.0,5,7435.613005
8.0,8,7435.901062
0.0,5,7436.116291
-0.841249,5,7436.341899
9.0,9,7436.699714
9.615573,11,7437.190785
-1.0,5,7437.316716
-1.299552,4,7437.489526
9.0,9,7438.009734
9.0,9,7438.403359
-1.84084,4,7438.585254
0.0,6,7438.85173
-0.299923,5,7439.060337
9.0,9,7439.400107
0.0,6,7439.653202
1.0,7,7439.863006
-5.0,1,7439.942216
9.0,9,7440.123366
8.0,8,7440.370905
-1.57953,4,7440.533112
8.0,8,7440.695841
9.0,9,7441.04934
10.0,10,7441.394222
10.0,10,7441.760061
0.0,6,7442.001043
-3.82443,2,7442.118027
0.158681,6,7442.338459
10.0,10,7442.879604
10.0,10,7443.148683
9.0,9,7443.504186
-0.299923,5,7443.81087
9.0,9,7444.204558
8.0,8,7444.536754
10.0,10,7444.816517
9.0,9,7445.202608
9.0,9,7445.463686
0.0,6,7445.800072
0.0,5,7445.959242
10.0,10,7446.212219
0.700013,6,7446.42297
-2.29738,3,7446.531024
9.0,9,7446.817448
9.0,9,7447.315951
10.0,10,7447.767211
8.0,8,7448.165071
9.0,9,7448.542305
9.0,9,7448.901245
10.0,10,7449.40789
0.0,6,7449.54471
0.700013,6,7449.782961
9.0,9,7449.999306
0.0,6,7450.212669
0.0,6,7450.536578
9.0,9,7450.796044
9.0,9,7451.245788
-1.0,5,7451.469618
10.0,10,7451.829514
-1.0,5,7451.983369
-1.0,5,7452.32863
8.0,8,7452.749429
10.0,10,7453.225259
-1.0,5,7453.501287
0.0,5,7453.656223
-1.84084,4,7453.871054
0.0,6,7454.127611
10.0,10,7454.52965
9.0,9,7454.820119
-1.0,5,7454.997462
9.0,9,7455.178946
9.0,9,7455.440602
-1.0,5,7455.582554
9.0,9,7455.887641
8.0,8,7456.150915
9.0,9,7456.500265
10.0,10,7456.83894
0.0,6,7457.146618
9.0,9,7457.544853
0.0,5,7457.795825
9.0,9,7458.208235
-2.0,4,7458.363311
1.0,7,7458.613953
9.0,9,7458.965927
-5.0,1,7459.020616
-1.0,5,7459.192136
9.0,9,7459.3759
1.0,6,7459.56243
-1.0,4,7459.773144
1.0,7,7460.127877
0.0,5,7460.250741
-1.0,5,7460.552961
-0.841249,5,7460.693884
10.0,10,7461.104558
0.0,6,7461.365827
0.0,5,7461.628792
-1.0,5,7461.824864
-1.0,5,7462.007744
10.0,10,7462.370638
9.0,9,7462.694976
9.0,9,7463.069629
9.0,9,7463.52809
8.0,8,7463.852964
-1.0,5,7464.040666
9.0,9,7464.283771
-1.0,4,7464.413079
9.0,9,7464.762379
0.420014,6,7465.018159
-1.0,5,7465.229881
-1.57953,4,7465.461014
-0.299923,5,7465.632782
9.0,9,7466.200433
9.0,9,7466.574249
9.0,9,7466.879213
-1.0,5,7467.232523
10.0,10,7467.478181
9.0,9,7467.880064
0.0,6,7468.120631
0.0,6,7468.260699
9.0,9,7468.61953
8.0,8,7468.911202
8.552805,11,7469.30222
-1.0,5,7469.512568
9.0,9,7469.948541
11.0,11,7470.350775
0.700013,6,7470.532721
10.0,10,7470.861215
4.0,5,7471.112171
9.0,9,7471.415003
-2.0,4,7471.605176
9.0,9,7472.136029
-1.0,5,7472.337413
0.0,6,7472.56567
0.0,5,7472.766131
9.0,9,7473.11792
-1.0,5,7473.310417
-2.0,4,7473.431151
-0.299923,5,7473.610472
9.0,9,7473.937573
-1.0,5,7474.094893
9.0,9,7474.380217
10.0,10,7474.696365
-2.0,4,7474.894965
9.0,9,7475.319408
8.0,8,7475.693915
0.0,6,7475.980726
9.0,9,7476.243888
10.0,10,7476.539695
-1.0,5,7476.77204
9.0,9,7477.094501
9.0,9,7477.378662
0.0,6,7477.630578
9.0,9,7477.950497
9.0,9,7478.240296
0.0,6,7478.401428
9.0,9,7478.674343
0.0,6,7478.91346
9.0,9,7479.143236
-0.841249,5,7479.382077
9.0,9,7479.868936
8.0,8,7480.181039
-2.838445,3,7480.325104
10.0,10,7480.506913
0.0,6,7480.94122
0.0,6,7481.186997
9.0,9,7481.571169
-0.299923,5,7481.760364
10.0,10,7482.165609
9.0,9,7482.673676
0.0,6,7482.865762
10.0,10,7483.287453
9.0,9,7483.714908
9.0,9,7483.890057
9.0,9,7484.276799
10.0,10,7484.741377
-1.0,5,7484.947822
-1.0,4,7485.142116
10.0,10,7485.434458
10.0,10,7485.65166
10.0,10,7485.960917
9.0,9,7486.294697
9.0,9,7486.707142
9.0,9,7486.981094
9.0,9,7487.278374
-1.0,5,7487.358307
8.0,8,7487.61276
9.0,9,7487.928916
0.0,6,7488.216201
10.0,10,7488.777018
-5.0,1,7488.911278
0.0,6,7489.239951
9.0,9,7489.78228
10.0,10,7490.357169
10.0,10,7490.719482
9.0,9,7491.230632
9.0,9,7491.617196
10.0,10,7491.995822
10.0,10,7492.468091
10.0,10,7492.748765
9.0,9,7493.109436
0.0,6,7493.311256
9.0,9,7493.697893
10.0,10,7494.211973
10.0,10,7494.543293
10.0,10,7494.97378
-1.0,5,7495.240222
0.0,5,7495.396541
9.0,9,7495.787334
-0.299923,5,7496.065524
9.0,9,7496.453348
9.0,9,7496.748196
9.0,9,7497.044665
9.0,9,7497.346058
9.0,9,7497.673835
11.0,11,7498.277191
9.0,9,7498.545624
0.0,5,7498.654937
9.0,9,7498.987835
-5.0,1,7499.060115
-1.0,4,7499.319662
10.0,10,7499.674783
9.0,9,7499.942562
0.0,6,7500.35071
9.0,9,7500.803265
-0.841249,5,7501.043175
-1.84084,4,7501.195713
-3.0,3,7501.273814
0.0,6,7501.590309
-1.0,5,7501.827053
0.420014,6,7501.969175
9.0,9,7502.269617
-1.0,5,7502.527891
9.0,9,7503.089477
10.0,10,7503.481586
9.0,9,7503.839588
1.700002,7,7504.114858
10.0,10,7504.572405
-1.0,5,7504.815466
0.0,6,7505.010131
9.0,9,7505.415439
9.0,9,7505.742157
10.0,10,7506.060945
0.0,6,7506.343571
9.0,9,7506.564374
10.0,10,7507.081492
0.0,5,7507.311626
9.0,9,7507.742908
-1.299552,4,7507.896982
-1.0,5,7508.053108
-1.0,4,7508.128863
9.0,9,7508.601728
9.0,9,7508.922109
9.0,9,7509.218176
-0.841249,5,7509.51197
9.0,9,7510.180593
9.0,9,7510.684865
10.0,10,7511.047669
9.0,9,7511.534736
9.0,9,7511.813018
-0.841249,5,7512.023288
1.0,7,7512.370598
10.0,10,7513.027932
0.0,6,7513.390472
-2.0,4,7513.547114
10.0,10,7514.125812
0.420014,6,7514.400454
9.0,9,7514.66924
10.0,10,7515.069544
10.0,10,7515.528033
9.0,9,7515.905351
-1.0,5,7516.130202
8.0,8,7516.415667
9.0,9,7516.709493
8.0,8,7517.030861
10.0,10,7517.272432
-1.0,5,7517.491472
9.0,9,7517.829996
-1.0,5,7518.024786
-1.0,5,7518.24972
9.0,9,7518.509976
0.0,6,7518.711219
0.0,5,7518.93169
-1.0,5,7519.175971
10.0,10,7519.680897
-1.0,5,7519.956725
10.0,10,7520.280952
11.0,11,7520.62795
8.0,8,7520.943375
9.0,9,7521.462361
9.0,9,7521.844874
2.0,8,7522.081717
9.0,9,7522.375868
-1.84084,4,7522.540386
9.0,9,7523.00308
10.0,10,7523.514086
0.0,6,7523.78034
-1.0,5,7523.976471
0.0,5,7524.241669
8.0,8,7524.577243
9.0,9,7525.067707
10.0,10,7525.540048
0.0,6,7525.768179
9.0,9,7526.055639
9.0,9,7526.461976
1.0,7,7526.644393
0.0,5,7526.837991
0.0,6,7526.979883
-1.0,5,7527.188267
9.0,9,7527.60956
0.0,6,7527.822866
9.0,9,7528.220789
0.0,6,7528.445591
0.0,6,7528.713018
-0.299923,5,7528.942561
10.0,10,7529.359924
3.0,9,7529.691597
-1.299552,4,7529.867681
8.0,8,7530.245206
9.0,9,7530.471765
-1.0,5,7530.656609
9.0,9,7531.105007
9.0,9,7531.330429
-2.0,4,7531.530144
9.0,9,7531.905221
9.0,9,7532.122424
8.0,8,7532.447809
9.0,9,7532.889273
9.0,9,7533.388929
9.0,9,7533.717298
10.0,10,7534.218025
-1.84084,4,7534.479452
9.0,9,7534.762944
8.0,8,7535.039252
-5.0,1,7535.109397
-1.84084,4,7535.372232
0.0,6,7535.604146
8.0,8,7535.896886
0.700013,6,7536.154033
9.0,9,7536.548235
9.0,9,7536.942602
10.0,10,7537.311415
10.0,10,7537.821761
10.0,10,7538.346529
9.0,9,7538.656052
9.0,9,7539.076401
0.0,5,7539.259995
-1.0,5,7539.364208
0.0,6,7539.484825
9.0,9,7539.875146
10.0,10,7540.136982
0.0,6,7540.415401
-1.0,5,7540.62495
10.0,10,7541.182364
9.0,9,7541.514736
-1.0,5,7541.738501
9.0,9,7542.033594
9.0,9,7542.422363
-1.299552,4,7542.710429
10.0,10,7542.897853
9.0,9,7543.325557
9.0,9,7543.785007
-1.0,5,7544.009175
9.0,9,7544.465688
9.0,9,7544.79305
9.0,9,7545.245765
0.0,5,7545.442329
-1.0,5,7545.579337
9.0,9,7546.069118
9.0,9,7546.386161
0.0,6,7546.72734
-1.0,5,7546.862247
-0.841249,5,7547.083448
-5.0,1,7547.158766
-1.0,5,7547.308292
8.0,8,7547.583867
9.0,9,7547.951025
0.0,6,7548.146349
9.0,9,7548.322697
0.0,6,7548.492379
9.0,9,7548.933433
9.0,9,7549.41824
-0.841249,5,7549.67104
1.0,7,7549.920845
-1.84084,4,7550.031578
-0.299923,5,7550.242232
-1.0,5,7550.517549
9.0,9,7550.875237
9.0,9,7551.302126
0.700013,6,7551.504073
9.0,9,7551.854282
9.0,9,7552.134389
-2.0,4,7552.309552
0.0,6,7552.473453
9.0,9,7552.774172
9.0,9,7553.219373
10.0,10,7553.677893
9.0,9,7553.950931
9.0,9,7554.334566
10.0,10,7554.629242
8.0,8,7554.920804
0.0,5,7555.100302
9.0,9,7555.603454
0.0,6,7556.004674
-1.0,5,7556.159701
10.0,10,7556.549512
10.0,10,7556.918107
-1.0,4,7557.138827
10.0,10,7557.592356
10.0,10,7557.925507
-1.0,5,7558.108003
0.0,6,7558.458177
-1.0,5,7558.707909
-0.299923,5,7558.883348
10.0,10,7559.088061
10.0,10,7559.633543
9.0,9,7560.026987
-1.0,5,7560.267866
1.0,6,7560.51761
9.0,9,7560.921468
0.0,5,7561.104355
0.0,6,7561.484634
9.0,9,7561.78491
9.0,9,7562.068574
9.0,9,7562.504764
9.0,9,7562.85784
0.700013,6,7563.167672
10.0,10,7563.44999
3.0,9,7563.76995
1.0,7,7563.99634
-0.299923,5,7564.21295
10.0,10,7564.655662
0.0,6,7564.88795
10.0,10,7565.387095
-1.0,5,7565.685152
9.0,9,7566.064125
-1.0,5,7566.187167
-0.841249,5,7566.428405
-1.0,5,7566.696069
0.0,6,7567.026344
-1.299552,4,7567.142512
0.158681,6,7567.366147
1.0,7,7567.610116
9.0,9,7568.0376
10.0,10,7568.333461
10.0,10,7568.672067
9.0,9,7569.062217
0.0,6,7569.397176
-5.0,1,7569.48118
-1.0,5,7569.613184
9.0,9,7570.039594
9.0,9,7570.351146
9.0,9,7570.643561
9.0,9,7570.975359
-1.0,5,7571.195948
9.0,9,7571.664856
-5.0,1,7571.71654
9.0,9,7572.041793
4.0,9,7572.343189
0.0,6,7572.641355
-1.0,5,7572.754024
9.0,9,7573.040441
10.0,10,7573.399848
9.0,9,7573.783899
-5.0,1,7573.86113
0.0,6,7574.069509
-1.0,5,7574.322845
9.0,9,7574.743567
9.0,9,7575.113182
9.0,9,7575.399538
10.0,10,7575.659479
10.0,10,7576.153424
9.0,9,7576.463152
0.0,6,7576.65307
8.0,8,7577.060162
-2.0,4,7577.207624
0.158681,6,7577.462903
0.0,6,7577.783127
1.0,7,7578.051481
3.7,9,7578.393885
0.0,5,7578.558394
9.0,9,7578.947942
0.0,6,7579.220824
0.0,5,7579.490256
10.0,10,7579.682281
0.0,5,7579.825567
3.0,9,7579.965584
-1.0,4,7580.140102
9.0,9,7580.535327
8.0,8,7580.888163
-0.57992,5,7581.049188
-1.0,4,7581.265753
