#{"t_start": 1763010066.616523, "env_id": "None"}
r,l,t
200.25226,234,671.41051
175.48445,230,671.669581
174.74205,229,671.704278
198.00513,219,671.840216
150.57344,174,671.962004
202.94153,232,672.059212
167.34186,190,672.141619
203.77196,232,672.203118
174.21603,229,672.34327
182.95508,220,672.56854
205.8384,232,672.649363
204.51476,229,672.771059
202.03413,227,672.889212
206.06285,236,673.02458
195.47972,219,673.036814
185.87083,210,673.062205
191.16336,211,673.209687
166.68263,189,673.344345
117.34141,127,673.547519
205.09793,229,673.593058
175.596,230,673.714952
179.85065,237,673.859839
203.59398,231,673.983692
176.38295,230,674.005398
201.75604,223,674.123105
179.22757,241,674.332673
174.90056,224,674.511939
207.26306,236,674.51695
175.98042,231,674.669315
176.2924,226,674.797695
194.4303,215,674.876632
203.20978,232,674.969666
177.59666,230,675.082814
196.2278,219,675.24816
65.43082,68,675.2536
176.19678,211,675.395116
203.89357,227,675.456114
174.81998,224,675.59939
177.41835,211,675.665631
169.49861,214,675.754771
110.93903,129,675.77506
199.60864,223,675.988687
175.71246,229,752.606388
172.13544,217,752.70701
195.22133,216,752.764849
175.99359,233,752.975986
204.33015,230,753.032138
199.57224,225,753.121038
210.03789,239,753.158639
132.58522,145,753.199336
193.52847,232,753.36353
115.72179,134,753.576158
176.51086,234,753.657155
174.5294,228,753.690277
172.283,204,753.80446
202.258,227,754.043335
167.07144,210,754.052697
200.37721,239,754.128752
195.00494,217,754.247886
203.14914,230,754.513139
178.87473,236,754.619195
210.98256,241,754.673134
202.24695,232,754.751531
201.72859,234,755.00661
211.64813,238,755.015053
196.59103,227,755.057388
213.77081,243,755.242304
198.817,227,755.442211
175.30272,230,755.560823
176.78467,233,755.627059
176.49773,232,755.700064
158.85143,190,755.78418
177.12744,227,755.941302
177.1711,227,755.982596
179.53416,237,756.204158
148.48264,180,756.290181
201.10875,229,756.370828
206.11229,230,756.556883
196.30907,217,756.578378
179.87949,237,756.739257
201.73485,224,756.882086
201.06615,241,756.910223
164.8258,189,757.050429
179.86447,240,757.172591
188.77896,226,757.280545
198.94807,226,757.465268
181.09247,244,757.559854
200.14778,222,757.635266
180.44987,204,757.737366
174.72914,230,757.816024
199.53539,229,758.017469
200.61626,226,758.128322
170.77524,219,758.212275
140.73715,162,758.261137
179.72104,233,758.456772
178.89539,233,758.62867
177.58652,230,758.717043
198.91379,219,758.750225
205.83879,229,758.949865
175.17542,229,759.057471
174.90976,235,759.160695
171.71342,228,759.179976
199.10336,223,759.348642
197.69403,233,759.555974
179.59767,234,759.646577
199.89447,233,759.674869
173.67659,225,759.842615
173.91733,226,759.95638
171.01134,216,760.038793
208.69847,234,760.089284
198.25156,220,760.225915
179.46419,233,760.483042
172.74173,221,760.558777
205.93561,235,760.585361
174.3573,199,760.750778
179.81448,234,760.777876
211.66148,242,839.034074
186.49051,232,839.048903
205.7128,234,839.214477
195.36412,221,839.424558
177.49385,237,839.563723
180.2447,241,839.608324
174.94038,227,839.744276
209.70656,237,839.757994
110.87631,126,839.933179
208.13472,236,840.008475
181.3033,240,840.037874
108.85037,123,840.101962
178.19734,230,840.142634
196.07367,221,840.45372
203.5592,231,840.696043
211.57263,239,840.717024
177.63297,229,840.866117
209.42114,235,840.96708
210.62105,238,841.00799
177.29375,236,841.066623
179.90675,235,841.102684
191.21764,216,841.337335
175.77124,231,841.635559
174.04272,232,841.660534
180.111,234,841.818027
199.4053,221,841.866235
211.12169,239,841.976432
210.69452,238,842.028888
200.40227,240,842.07364
170.61806,216,842.210391
129.09962,144,842.240574
93.25168,103,842.489616
198.45638,222,842.532625
